frame,time_s,class_id,class_name,confidence,x1,y1,x2,y2
259,10.380841844630146,0,person,0.43653953075408936,1794.9412841796875,599.5592041015625,1817.4842529296875,664.6446533203125
260,10.420922315072733,0,person,0.44653356075286865,1794.8231201171875,599.5825805664062,1817.3487548828125,664.4872436523438
261,10.461002785515321,0,person,0.4375383257865906,1794.93359375,599.593505859375,1817.41650390625,664.549072265625
262,10.501083255957909,0,person,0.41786989569664,1795.0609130859375,599.802001953125,1817.2691650390625,664.066650390625
263,10.541163726400496,0,person,0.4203016459941864,1795.036865234375,599.581298828125,1817.155029296875,664.386962890625
264,10.581244196843084,0,person,0.42017117142677307,1794.9261474609375,599.5635986328125,1817.1839599609375,664.5931396484375
265,10.62132466728567,0,person,0.4283800423145294,1794.791748046875,599.721923828125,1817.376220703125,664.7237548828125
266,10.661405137728257,0,person,0.40576499700546265,1794.952880859375,599.6351318359375,1817.289306640625,664.7486572265625
267,10.701485608170845,0,person,0.42782604694366455,1794.931396484375,599.5416870117188,1817.325927734375,664.7495727539062
268,10.741566078613433,0,person,0.4334490895271301,1794.8759765625,599.49560546875,1817.441650390625,665.115234375
269,10.78164654905602,0,person,0.4192946255207062,1795.01611328125,599.5301513671875,1817.493896484375,664.7872314453125
270,10.821727019498608,0,person,0.4312058091163635,1794.9378662109375,599.4324951171875,1817.5013427734375,664.9244384765625
271,10.861807489941196,0,person,0.4254361689090729,1795.1334228515625,599.0997314453125,1817.1746826171875,665.1387939453125
272,10.901887960383783,0,person,0.4255081117153168,1795.0660400390625,599.0479736328125,1817.1934814453125,665.1434326171875
273,10.94196843082637,0,person,0.42524659633636475,1794.884765625,599.048828125,1817.10595703125,665.5380859375
274,10.982048901268957,0,person,0.4092463552951813,1794.7501220703125,598.98876953125,1817.0513916015625,665.4620361328125
275,11.022129371711545,0,person,0.4126560389995575,1794.7557373046875,598.88330078125,1816.8870849609375,665.4163818359375
276,11.062209842154132,0,person,0.415031760931015,1794.714599609375,598.75146484375,1817.139892578125,665.4539794921875
277,11.10229031259672,0,person,0.41170743107795715,1794.631591796875,598.7692260742188,1817.125244140625,665.5855102539062
278,11.142370783039308,0,person,0.4194355905056,1794.7408447265625,598.963134765625,1817.0533447265625,665.41064453125
284,11.382853605694832,0,person,0.4106060564517975,1794.290283203125,599.1412353515625,1817.157470703125,665.7413330078125
285,11.42293407613742,0,person,0.4232900142669678,1794.3369140625,599.114990234375,1816.89013671875,665.5997314453125
286,11.463014546580007,0,person,0.4153667688369751,1794.380615234375,599.111572265625,1816.875732421875,665.5821533203125
287,11.503095017022595,0,person,0.40572062134742737,1794.2158203125,599.079345703125,1816.91796875,665.792236328125
292,11.703497369235532,0,person,0.4056871831417084,1795.01513671875,599.1807861328125,1816.67431640625,661.6654052734375
293,11.74357783967812,0,person,0.4126436114311218,1794.894775390625,599.14453125,1816.630615234375,661.9259033203125
463,18.557257814917982,0,person,0.4088086485862732,188.32904052734375,655.755859375,218.95733642578125,701.936279296875
464,18.59733828536057,0,person,0.4362510144710541,188.1119384765625,655.7120361328125,218.9764404296875,702.1815185546875
465,18.637418755803157,0,person,0.4210953414440155,188.14608764648438,655.6296997070312,218.85018920898438,702.0941772460938
488,19.55926957598267,0,person,0.41408997774124146,187.3394775390625,655.3479614257812,219.55401611328125,702.5595092773438
489,19.599350046425258,0,person,0.4058428704738617,187.6745147705078,655.1530151367188,219.4501190185547,702.1578979492188
547,21.924017332095328,0,person,0.4125860929489136,1795.1405029296875,599.07421875,1817.1585693359375,664.313720703125
997,39.96022903125967,0,person,0.43104445934295654,187.82290649414062,655.7772216796875,219.11325073242188,702.0047607421875
999,40.04038997214485,0,person,0.4266629219055176,187.65249633789062,655.92236328125,219.05941772460938,702.172119140625
1207,48.377127824203036,0,person,0.4261104464530945,188.04489135742188,655.515380859375,219.03665161132812,701.81640625
1208,48.417208294645626,0,person,0.41495761275291443,188.553466796875,655.5582275390625,218.7548828125,701.5860595703125
1211,48.53744970597339,0,person,0.4031538665294647,188.34620666503906,655.4136962890625,218.57359313964844,701.66015625
1481,59.359176725472,0,person,0.42440155148506165,187.98956298828125,655.7225952148438,219.1207275390625,702.5104370117188
1495,59.92030331166822,0,person,0.4123384356498718,188.22750854492188,655.763427734375,218.80221557617188,701.861083984375
1496,59.9603837821108,0,person,0.4352550208568573,187.93588256835938,655.8285522460938,218.80612182617188,701.8228149414062
1498,60.04054472299598,0,person,0.40513208508491516,187.68496704101562,655.89306640625,218.76943969726562,701.914794921875
1499,60.080625193438564,0,person,0.42029881477355957,187.426513671875,655.68896484375,218.7684326171875,702.084716796875
1500,60.120705663881154,0,person,0.43801257014274597,187.19813537597656,655.7369384765625,218.88294982910156,702.3260498046875
1501,60.16078613432374,0,person,0.4492540955543518,187.24801635742188,655.623046875,218.90847778320312,702.2957763671875
1504,60.281027545651504,0,person,0.423346608877182,187.60601806640625,655.892822265625,218.9952392578125,702.028076171875
1706,68.37728257505417,0,person,0.4034571349620819,188.48760986328125,655.8311767578125,218.7275390625,701.5465087890625
1791,71.7841225626741,0,person,0.4196045696735382,188.93206787109375,655.7938842773438,218.38983154296875,701.4014282226562
2009,80.52166511915816,0,person,0.4032589793205261,188.1825408935547,655.5873413085938,218.50181579589844,701.7866821289062
2226,89.21912720519964,0,person,0.40249648690223694,1794.835693359375,600.1178588867188,1816.913818359375,664.4404907226562
2231,89.41952955741257,0,person,0.4102509021759033,1794.463623046875,599.4527587890625,1816.668212890625,664.5462646484375
2253,90.3012999071495,0,person,0.4000372588634491,1794.066162109375,598.96337890625,1817.068603515625,664.739013671875
2280,91.38347260909936,0,person,0.42265236377716064,188.37966918945312,655.7344970703125,219.31246948242188,702.0072021484375
2281,91.42355307954195,0,person,0.41045916080474854,188.65957641601562,655.7696533203125,219.24264526367188,701.6278076171875
2283,91.50371402042711,0,person,0.4081141948699951,188.55902099609375,655.666748046875,218.8626708984375,702.07080078125
2310,92.58588672237698,0,person,0.4329451620578766,188.08096313476562,655.6124877929688,218.90951538085938,701.7536010742188
2311,92.62596719281957,0,person,0.43722689151763916,187.99972534179688,655.63330078125,218.89508056640625,701.757080078125
2312,92.66604766326215,0,person,0.4359988272190094,187.9866943359375,655.6392822265625,218.88980102539062,701.7618408203125
2313,92.70612813370474,0,person,0.41439107060432434,188.10816955566406,655.4967041015625,218.7654571533203,701.7952880859375
2355,94.38950789229341,0,person,0.4150272011756897,1794.892578125,598.716552734375,1815.62841796875,661.319091796875
2356,94.429588362736,0,person,0.4041973352432251,1794.8431396484375,598.6229248046875,1815.6934814453125,661.4813232421875
2359,94.54982977406377,0,person,0.4097220301628113,1794.97509765625,598.4640502929688,1815.49365234375,661.6809692382812
2360,94.58991024450636,0,person,0.40647152066230774,1794.872802734375,598.4110107421875,1815.381591796875,661.6588134765625
2361,94.62999071494893,0,person,0.41004425287246704,1795.04443359375,598.8228759765625,1815.546875,661.6263427734375
2362,94.67007118539152,0,person,0.4147926867008209,1794.9561767578125,598.7618408203125,1815.5633544921875,661.9239501953125
2363,94.71015165583411,0,person,0.40252000093460083,1795.2235107421875,598.7620849609375,1815.5115966796875,661.5955810546875
2364,94.7502321262767,0,person,0.4130880832672119,1795.28369140625,598.772216796875,1815.57421875,661.5306396484375
2365,94.79031259671929,0,person,0.4059455394744873,1794.9287109375,599.146240234375,1816.2294921875,663.52587890625
2366,94.83039306716188,0,person,0.41489654779434204,1794.712890625,598.9920654296875,1816.09814453125,663.3956298828125
2371,95.03079541937481,0,person,0.4078013598918915,1794.84716796875,599.3240966796875,1816.309814453125,663.9102783203125
2373,95.11095636025999,0,person,0.404219388961792,1795.053955078125,598.7933349609375,1815.775390625,661.951416015625
2376,95.23119777158774,0,person,0.4215671420097351,1794.9638671875,599.0270385742188,1815.6416015625,661.9161987304688
2377,95.27127824203033,0,person,0.41778531670570374,1794.944580078125,599.0482177734375,1815.662109375,662.0499267578125
2378,95.31135871247292,0,person,0.4146251380443573,1795.0098876953125,599.122314453125,1815.6700439453125,662.1256103515625
2379,95.35143918291551,0,person,0.43094295263290405,1794.95947265625,599.2024536132812,1815.89404296875,662.1801147460938
2393,95.91256576911174,0,person,0.40015652775764465,1794.6767578125,599.017578125,1816.26953125,662.667236328125
2445,97.99675023212629,0,person,0.40542224049568176,1795.19775390625,599.3811645507812,1816.83349609375,664.0457153320312
2449,98.15707211389663,0,person,0.407074511051178,1794.6815185546875,599.0855102539062,1816.4075927734375,664.6281127929688
2543,101.92463633549986,0,person,0.40117546916007996,187.32513427734375,655.7599487304688,218.73675537109375,701.8621215820312
3311,132.706437635407,0,person,0.4016951620578766,187.753662109375,655.8509521484375,219.3675537109375,702.4295654296875
3315,132.86675951717734,0,person,0.4256901741027832,187.94387817382812,655.7655639648438,219.16494750976562,702.3169555664062
3487,139.7606004333024,0,person,0.40548911690711975,1793.9658203125,598.25439453125,1816.646484375,663.4326171875
3490,139.88084184463014,0,person,0.40795454382896423,1793.6951904296875,598.2369384765625,1816.3887939453125,662.9259033203125
3491,139.92092231507274,0,person,0.42047661542892456,1793.4287109375,598.331787109375,1816.35546875,663.0498046875
3492,139.96100278551532,0,person,0.408753901720047,1793.0836181640625,598.4656372070312,1816.5406494140625,663.2719116210938
3493,140.00108325595792,0,person,0.40833717584609985,1793.110107421875,598.537353515625,1816.591552734375,663.290771484375
3494,140.0411637264005,0,person,0.4274589717388153,1792.913330078125,598.5157470703125,1816.823486328125,663.6820068359375
3495,140.0812441968431,0,person,0.40630024671554565,1792.8115234375,598.7058715820312,1816.79443359375,663.9520874023438
3496,140.12132466728568,0,person,0.4004160463809967,1793.1171875,598.9503173828125,1817.06640625,663.5814208984375
3497,140.16140513772825,0,person,0.407512366771698,1793.622802734375,599.2293701171875,1817.500244140625,665.9686279296875
3498,140.20148560817086,0,person,0.4082198143005371,1793.5804443359375,599.0618286132812,1817.1168212890625,665.8256225585938
3594,144.04921077065924,0,person,0.4057159423828125,187.6873321533203,655.886962890625,219.6782989501953,702.215087890625
3678,147.4159702878366,0,person,0.4322464168071747,1794.114501953125,600.3718872070312,1817.232666015625,661.2230834960938
3679,147.4560507582792,0,person,0.4290066957473755,1794.02978515625,600.1980590820312,1817.281982421875,660.9248657226562
3680,147.49613122872177,0,person,0.46414193511009216,1793.7283935546875,600.3973388671875,1817.8436279296875,661.4647216796875
3681,147.53621169916434,0,person,0.4485463500022888,1793.644775390625,600.3341064453125,1817.7099609375,661.4373779296875
3682,147.57629216960694,0,person,0.44284623861312866,1793.732177734375,600.3297119140625,1817.938232421875,661.7430419921875
3683,147.61637264004952,0,person,0.4033071994781494,1793.406494140625,600.653076171875,1817.647216796875,662.007080078125
3692,147.9770968740328,0,person,0.4465140700340271,1793.3104248046875,599.3699340820312,1817.4664306640625,661.7295532226562
3693,148.0171773444754,0,person,0.4216625988483429,1792.7999267578125,599.3001708984375,1817.2113037109375,662.8824462890625
3694,148.057257814918,0,person,0.4485439956188202,1792.663330078125,598.58056640625,1817.197998046875,662.870849609375
3695,148.09733828536056,0,person,0.4258663058280945,1792.5703125,597.888916015625,1816.56005859375,661.994873046875
3696,148.13741875580317,0,person,0.4011911153793335,1793.199951171875,598.2219848632812,1817.014892578125,661.2570190429688
3697,148.17749922624574,0,person,0.40480703115463257,1792.78076171875,598.1483764648438,1816.6376953125,661.5952758789062
3698,148.21757969668835,0,person,0.42704063653945923,1793.001220703125,598.4371337890625,1816.797119140625,661.1993408203125
3700,148.29774063757353,0,person,0.41803109645843506,1792.6064453125,598.5435791015625,1817.14404296875,662.500732421875
3701,148.3378211080161,0,person,0.4121294319629669,1792.296630859375,598.1632080078125,1817.090576171875,662.974609375
3717,148.9791086350975,0,person,0.4031084477901459,1792.5087890625,599.998291015625,1816.6650390625,664.2763671875
3719,149.05926957598268,0,person,0.4149426817893982,1792.7911376953125,599.6990966796875,1816.5103759765625,663.705078125
3725,149.2997523986382,0,person,0.41244643926620483,1793.302001953125,600.5496826171875,1817.024169921875,664.10791015625
3726,149.3398328690808,0,person,0.41965827345848083,1793.228515625,600.021728515625,1817.00830078125,665.641357421875
3933,157.6364902506964,0,person,0.40063193440437317,188.1922149658203,655.9769287109375,219.11305236816406,701.5059814453125
3934,157.67657072113897,0,person,0.4026062786579132,187.9324951171875,655.9047241210938,219.0234375,701.9794311523438
3937,157.79681213246673,0,person,0.41408878564834595,188.01300048828125,655.751953125,219.0374755859375,701.72900390625
3966,158.95914577530178,0,person,0.4081682562828064,187.98663330078125,655.4608154296875,218.9847412109375,702.4578857421875
3967,158.99922624574435,0,person,0.416567325592041,187.7772674560547,655.5301513671875,219.03135681152344,702.5086669921875
4089,163.88904363974004,0,person,0.4211026132106781,188.25729370117188,655.6474609375,218.48043823242188,701.5711669921875
4095,164.12952646239555,0,person,0.42182591557502747,188.17147827148438,656.1136474609375,218.90542602539062,701.817626953125
4096,164.16960693283815,0,person,0.421791672706604,188.16677856445312,656.0940551757812,218.99844360351562,701.8662719726562
4097,164.20968740328072,0,person,0.4231429696083069,188.16006469726562,656.0887451171875,219.00347900390625,701.8485107421875
4098,164.24976787372333,0,person,0.4408482611179352,188.01609802246094,656.1146850585938,218.9236297607422,701.9743041992188
4099,164.2898483441659,0,person,0.44262558221817017,187.93310546875,656.137451171875,218.94342041015625,702.029296875
4102,164.41008975549366,0,person,0.4040266275405884,187.57626342773438,656.0472412109375,218.98001098632812,702.03662109375
4123,165.251779634788,0,person,0.4124104678630829,188.39341735839844,655.581298828125,218.74510192871094,701.656494140625
4124,165.2918601052306,0,person,0.4012303650379181,188.40701293945312,655.7471923828125,218.79885864257812,701.7193603515625
4230,169.54038997214485,0,person,0.40339651703834534,187.87448120117188,655.9708251953125,219.10494995117188,702.0858154296875
4231,169.58047044258745,0,person,0.4116203188896179,187.73910522460938,655.9011840820312,219.36837768554688,701.9594116210938
4359,174.71077065923865,0,person,0.4125334918498993,187.7168731689453,655.6143798828125,218.8340606689453,702.1241455078125
4442,178.0374497059734,0,person,0.40014344453811646,187.37371826171875,655.4052734375,218.99758911132812,702.3675537109375
4443,178.077530176416,0,person,0.401448518037796,187.55572509765625,655.4170532226562,218.7684326171875,701.6624145507812
4444,178.11761064685857,0,person,0.41465991735458374,187.54437255859375,655.24951171875,218.78143310546875,701.82421875
4470,179.15970287836583,0,person,0.40362030267715454,187.47320556640625,655.303955078125,219.16900634765625,701.6424560546875
4471,179.19978334880844,0,person,0.4146127700805664,187.6719512939453,655.2984008789062,219.17433166503906,701.5765991210938
4474,179.3200247601362,0,person,0.4000625014305115,187.4516143798828,655.1734619140625,219.0948944091797,701.1925048828125
4514,180.92324357783968,0,person,0.40516039729118347,186.99307250976562,655.493408203125,219.00299072265625,702.1177978515625
4661,186.81507273290003,0,person,0.4176045060157776,188.47740173339844,655.7455444335938,219.06907653808594,701.4744262695312
4959,198.7590529247911,0,person,0.40369805693626404,1793.1181640625,599.3352661132812,1816.18408203125,664.7619018554688
4964,198.95945527700403,0,person,0.4227953553199768,1793.566650390625,599.3873901367188,1816.797119140625,666.4922485351562
4965,198.99953574744663,0,person,0.4140917658805847,1793.562744140625,599.3756103515625,1816.851806640625,666.6566162109375
4974,199.36025998142992,0,person,0.4139939546585083,1793.6778564453125,599.573974609375,1816.7315673828125,666.857666015625
4975,199.4003404518725,0,person,0.40250417590141296,1793.73046875,599.5122680664062,1816.760986328125,666.9108276367188
4976,199.4404209223151,0,person,0.41023150086402893,1793.696044921875,599.4508666992188,1816.63818359375,666.7382202148438
4977,199.48050139275767,0,person,0.40574032068252563,1793.703369140625,599.506591796875,1816.542724609375,666.703857421875
6319,253.26849272671,0,person,0.41778096556663513,186.8115997314453,655.5477294921875,218.86512756347656,701.6636962890625
